域名	解析IP	开放端口	WEB服务器	网站状态
data.xiaojukeji.com	123.207.209.71	80	Apache-Coyote/1.1	80:正常访问
go.xiaojukeji.com	116.85.2.15,116.85.2.14	80,443	nginx/1.6.2	80:正常访问
gateway.xiaojukeji.com	111.206.25.148,123.126.121.184,123.126.122.34	-	端口未开放	端口未开放
imap.xiaojukeji.com	173.201.193.129,72.167.218.138,97.74.135.143,173.201.192.129,97.74.135.10,68.178.252.117,173.201.192.158,173.201.193.97	-	端口未开放	端口未开放
home.xiaojukeji.com	163.177.71.185,163.177.89.162	-	端口未开放	端口未开放
ke.xiaojukeji.com	116.85.3.15,116.85.3.14	80,443	Tengine	80:正常访问
irc.xiaojukeji.com	163.177.89.162,163.177.71.185	-	端口未开放	端口未开放
member.xiaojukeji.com	116.85.3.14,116.85.3.15	80,443	nginx/1.6.2	80:正常访问
me.xiaojukeji.com	123.207.209.10,123.207.209.9,123.207.209.8,123.207.209.7	80,443	router	80:(405) 不允许的方法
mp.xiaojukeji.com	123.207.209.57,123.207.209.56	80,443	router	80:(403) 已禁止
mis.xiaojukeji.com	116.85.3.15,116.85.3.14	80,443	router	80:(405) 不允许的方法
